DATAFLOW,MEASURE,VALUE,SECTOR,WORK_TYPE,BUILDING_TYPE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-01,127,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-02,46,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-03,63,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-04,189,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-05,265,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-06,114,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-07,67,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-08,262,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-09,436,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-10,68,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-11,162,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2012-12,121,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-01,97,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-02,288,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-03,251,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-04,184,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-05,145,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-06,109,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-07,337,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-08,168,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-09,194,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-10,348,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-11,120,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2013-12,53,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-01,86,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-02,80,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-03,87,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-04,92,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-05,440,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-06,133,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-07,369,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-08,122,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-09,92,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-10,190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-11,206,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2014-12,103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-01,79,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-02,93,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-03,96,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-04,156,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-05,185,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-06,123,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-07,209,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-08,108,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-09,116,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-10,270,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-11,75,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2015-12,156,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-01,77,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-02,140,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-03,87,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-04,89,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-05,265,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-06,111,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-07,66,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-08,73,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-09,126,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-10,131,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-11,70,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2016-12,43,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-01,99,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-02,51,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-03,59,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-04,74,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-05,59,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-06,61,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-07,54,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-08,97,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-09,136,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-10,55,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-11,41,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2017-12,27,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-01,57,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-02,57,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-03,63,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-04,47,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-05,69,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-06,70,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-07,82,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-08,74,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-09,46,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-10,33,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-11,79,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2018-12,51,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-01,33,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-02,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-03,72,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-04,35,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-05,61,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-06,70,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-07,46,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-08,49,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-09,33,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-10,25,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-11,48,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2019-12,43,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-01,17,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-02,34,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-03,42,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-04,76,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-05,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-06,125,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-07,31,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-08,38,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-09,95,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-10,48,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-11,78,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2020-12,70,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-01,31,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-02,61,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-03,165,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-04,66,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-05,60,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-06,52,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-07,45,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-08,23,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-09,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-10,22,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-11,41,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2021-12,28,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-01,23,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-02,76,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-03,103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-04,19,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-05,49,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-06,56,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-07,85,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-08,79,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-09,50,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-10,45,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-11,47,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2022-12,41,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-01,22,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-02,51,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-03,65,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-04,34,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-05,45,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-06,39,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-07,45,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-08,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-09,39,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-10,33,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-11,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2023-12,25,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-01,14,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-02,23,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-03,55,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-04,43,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-05,40,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-06,32,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-07,42,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-08,34,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-09,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-10,29,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-11,55,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2024-12,19,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-01,59,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-02,49,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-03,46,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-04,63,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-05,40,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-06,44,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-07,53,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-08,49,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-09,73,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-10,81,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-11,57,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2025-12,73,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,7,M,2026-01,28,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-01,209,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-02,257,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-03,284,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-04,237,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-05,224,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-06,299,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-07,315,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-08,264,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-09,301,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-10,283,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-11,267,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2010-12,259,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-01,145,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-02,252,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-03,294,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-04,212,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-05,292,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-06,240,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-07,184,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-08,225,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-09,213,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-10,163,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-11,157,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2011-12,179,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-01,143,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-02,191,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-03,169,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-04,158,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-05,180,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-06,164,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-07,192,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-08,184,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-09,157,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-10,188,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-11,168,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2012-12,116,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-01,129,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-02,132,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-03,125,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-04,206,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-05,143,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-06,157,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-07,195,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-08,193,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-09,139,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-10,202,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-11,142,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2013-12,135,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-01,144,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-02,156,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-03,228,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-04,199,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-05,246,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-06,205,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,TOT,TOT,10,6,M,2014-07,221,NUM,0,,
